input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance
numeric_smiles,LightGBM,3387,0.8833276915410773,0.9198511242866516,1.13529372215271,0.8630041480064392,0.845665745926258,0.9654011855029415,0.07900665434518206,6.744917392730713
numeric_smiles,XGBoost,3387,0.8765202067664523,0.9145953059196472,1.1894609928131104,0.9225844740867615,0.8305871702304513,0.9687625551843821,0.048672744437934234,5.862380504608154
numeric_smiles,RandomForest,3387,0.8765088824445171,0.9133787155151367,1.181536078453064,0.8936987519264221,0.8328371207261496,0.9679776679858403,0.09689751801518809,6.4044508934021
numeric_smiles,LightGBM_DART,3387,0.8640598198128627,0.9039710164070129,1.5133380889892578,1.2101904153823853,0.7257682351424461,0.9609166528529952,0.056071206323973444,3.847815990447998
numeric_smiles,ExtraTrees,3387,0.8628737081607474,0.9043506979942322,1.2335070371627808,0.9107809662818909,0.8178080662023239,0.959947530738846,0.12972249424401294,6.777090072631836
numeric_smiles,FlatMLP,3387,0.8252663094170936,0.8633891940116882,1.4597415924072266,1.113105058670044,0.7448486640679127,0.9121526233366798,0.1388481020162985,6.556889057159424
