input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance
numeric_strong_context_smiles,LightGBM,3387,0.8834859902750168,0.9211755394935608,1.126425862312317,0.8608535528182983,0.8480673535696814,0.9688983757690606,0.07893685170447684,6.75344181060791
numeric_strong_context_smiles,XGBoost,3387,0.8766668506608101,0.9158185720443726,1.1825388669967651,0.918809711933136,0.8325532376835381,0.9663377975023879,0.0480552673122423,5.854551792144775
numeric_strong_context_smiles,RandomForest,3387,0.8762764770986728,0.9132367372512817,1.1825510263442993,0.8946820497512817,0.8325498296838832,0.967920284406009,0.09718340705710193,6.396472454071045
numeric_strong_context_smiles,LightGBM_DART,3387,0.8637739408981178,0.9048025012016296,1.5119904279708862,1.2093523740768433,0.7262564545503605,0.9598809173911733,0.056258715237134105,3.8419172763824463
numeric_strong_context_smiles,ExtraTrees,3387,0.8634615995321301,0.9049861431121826,1.22954261302948,0.9080343246459961,0.8189773063373997,0.9650952231632544,0.12921435510750423,6.798955917358398
numeric_strong_context_smiles,FlatMLP,3387,0.8287379726616144,0.8676933646202087,1.4382264614105225,1.0996943712234497,0.7523145883260189,0.922273518806993,0.12621398762787128,6.422923564910889
