input_set,model,cv,fold,valid_drug_groups,best_epoch,best_valid_rmse,elapsed_sec,train_spearman,valid_spearman,valid_rmse,valid_r2
numeric_strong_context_smiles_no_lincs,CrossAttention,groupcv_by_drug,1,82,3,2.190962076187134,2.65092396736145,0.8891601555203346,0.5669559045961394,2.190962076187134,0.3941653033418613
numeric_strong_context_smiles_no_lincs,CrossAttention,groupcv_by_drug,2,80,22,2.1672024726867676,4.778827905654907,0.9478249942281164,0.46192673385628025,2.1672024726867676,0.2721643500108506
numeric_strong_context_smiles_no_lincs,CrossAttention,groupcv_by_drug,3,81,13,2.6561830043792725,4.018848657608032,0.9151551833633668,0.5135865773872195,2.6561830043792725,0.32621510888531347
numeric_strong_context_smiles_no_lincs,ResidualMLP,groupcv_by_drug,1,82,10,2.3723740577697754,3.9724349975585938,0.7749160588995557,0.5153934917970815,2.3723740577697754,0.2896854000965331
numeric_strong_context_smiles_no_lincs,ResidualMLP,groupcv_by_drug,2,80,7,2.281097412109375,3.1915550231933594,0.7743888899304382,0.4239276959979985,2.281097412109375,0.19365297537934678
numeric_strong_context_smiles_no_lincs,ResidualMLP,groupcv_by_drug,3,81,12,2.9654338359832764,3.4554989337921143,0.850476110804414,0.41804027067100763,2.9654338359832764,0.16018862972341297
