input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance
numeric_strong_context_smiles_pan_lincs,LightGBM,3387,0.8801262259734313,0.9163346886634827,1.1583527326583862,0.8768144845962524,0.8393327026758761,0.9317029628312813,0.08148793497262197,6.744864463806152
numeric_strong_context_smiles_pan_lincs,XGBoost,3387,0.875686157282279,0.9132633805274963,1.1976958513259888,0.9280071258544922,0.828233299598064,0.9245290647133725,0.04907475201812561,5.851105690002441
numeric_strong_context_smiles_pan_lincs,RandomForest,3387,0.8723442556761548,0.9076881408691406,1.2168331146240234,0.9142978191375732,0.8227003316797206,0.9251808495668248,0.09965824039671844,6.366490364074707
numeric_strong_context_smiles_pan_lincs,ExtraTrees,3387,0.8590495443355725,0.8988603949546814,1.2665477991104126,0.9312536716461182,0.8079169558679956,0.925104420931057,0.13302760887555287,6.70102596282959
numeric_strong_context_smiles_pan_lincs,LightGBM_DART,3387,0.8576960472673316,0.8984056711196899,1.5391291379928589,1.2284899950027466,0.7163414064298657,0.9009747426400423,0.06014813791273044,3.7850749492645264
numeric_strong_context_smiles_pan_lincs,FlatMLP,3387,0.8195054411764954,0.8596717715263367,1.4797078371047974,1.1174601316452026,0.7378210804005025,0.8886554484964108,0.1448118139264153,6.668078422546387
