input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance
numeric_smiles_pan_lincs,LightGBM,3387,0.8802974540307996,0.9161050319671631,1.1599738597869873,0.8787051439285278,0.8388826460398684,0.9350217544671408,0.08112571221203357,6.7279887199401855
numeric_smiles_pan_lincs,XGBoost,3387,0.8737461488911711,0.9114199876785278,1.2081185579299927,0.9357897043228149,0.8252307900135901,0.9229607729646262,0.050439552736672,5.859453201293945
numeric_smiles_pan_lincs,RandomForest,3387,0.8727602071557222,0.9079074859619141,1.2155966758728027,0.9141934514045715,0.8230604778503958,0.9220162739359558,0.09918588354097202,6.36177396774292
numeric_smiles_pan_lincs,LightGBM_DART,3387,0.859029088393308,0.898186445236206,1.538946270942688,1.2292912006378174,0.7164087500005548,0.9062925460202471,0.05861220861744487,3.8039212226867676
numeric_smiles_pan_lincs,ExtraTrees,3387,0.8575838158301384,0.897959291934967,1.2718009948730469,0.9378237128257751,0.8063202546175723,0.9254663097957379,0.1344770681862797,6.722790718078613
numeric_smiles_pan_lincs,FlatMLP,3387,0.803772512206372,0.8448207378387451,1.5498039722442627,1.1698975563049316,0.7123930596732859,0.8979245284976023,0.15050499991477373,6.447012901306152
