input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance,elapsed_sec
numeric_strong_context_smiles_pan_lincs,CrossAttention,3387,0.8872687794317399,0.9229481816291809,1.1221613883972168,0.8519601225852966,0.8492155883284729,0.954027999796255,0.05384263437482839,7.916975975036621,13.335556983947754
numeric_strong_context_smiles_pan_lincs,ResidualMLP,3387,0.8750675727993273,0.9112218022346497,1.21387779712677,0.906856119632721,0.8235604946836028,0.9342771603234539,0.09590293394361693,8.23284912109375,28.280457973480225
numeric_strong_context_smiles_pan_lincs,WideDeep,3387,0.8692921185945492,0.9064451456069946,1.2211735248565674,0.9382195472717285,0.8214332266065132,0.9359613905698091,0.04977053103128959,6.971713542938232,14.00131893157959
