canonical_drug_id,drug_name,assay,match_type,similarity,predicted_label
1922,Cediranib,bioavailability_ma,no_match,0.43373493975903615,1
1922,Cediranib,caco2_wang,no_match,0.43373493975903615,-4
1922,Cediranib,clearance_hepatocyte_az,no_match,0.29896907216494845,9
1922,Cediranib,clearance_microsome_az,no_match,0.2891566265060241,15
1922,Cediranib,cyp2c9_substrate_carbonmangels,no_match,0.31868131868131866,0
1922,Cediranib,cyp2c9_veith,no_match,0.3484848484848485,0
1922,Cediranib,cyp2d6_substrate_carbonmangels,no_match,0.31868131868131866,1
1922,Cediranib,cyp2d6_veith,no_match,0.3484848484848485,1
1922,Cediranib,cyp3a4_substrate_carbonmangels,no_match,0.31868131868131866,1
1922,Cediranib,cyp3a4_veith,no_match,0.3484848484848485,0
1922,Cediranib,dili,no_match,0.2236842105263158,1
1922,Cediranib,half_life_obach,no_match,0.43373493975903615,34
1922,Cediranib,herg,no_match,0.5121951219512195,1
1922,Cediranib,hia_hou,no_match,0.23,1
1922,Cediranib,ld50_zhu,no_match,0.3,2
1922,Cediranib,lipophilicity_astrazeneca,no_match,0.5064935064935064,3
1922,Cediranib,pgp_broccatelli,no_match,0.28378378378378377,0
1922,Cediranib,ppbr_az,no_match,0.29896907216494845,98
1922,Cediranib,solubility_aqsoldb,no_match,0.33707865168539325,-4
1922,Cediranib,vdss_lombardo,no_match,0.32222222222222224,23
1825,Podophyllotoxin bromide,ames,analog,0.7692307692307693,0
1825,Podophyllotoxin bromide,bbb_martins,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,bioavailability_ma,no_match,0.47368421052631576,1
1825,Podophyllotoxin bromide,caco2_wang,no_match,0.4186046511627907,-6
1825,Podophyllotoxin bromide,clearance_hepatocyte_az,no_match,0.2261904761904762,150
1825,Podophyllotoxin bromide,clearance_microsome_az,no_match,0.25,3
1825,Podophyllotoxin bromide,cyp2c9_substrate_carbonmangels,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,cyp2c9_veith,no_match,0.47368421052631576,1
1825,Podophyllotoxin bromide,cyp2d6_substrate_carbonmangels,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,cyp2d6_veith,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,cyp3a4_substrate_carbonmangels,no_match,0.47368421052631576,1
1825,Podophyllotoxin bromide,cyp3a4_veith,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,dili,no_match,0.47368421052631576,1
1825,Podophyllotoxin bromide,half_life_obach,no_match,0.47368421052631576,5
1825,Podophyllotoxin bromide,herg,no_match,0.29577464788732394,0
1825,Podophyllotoxin bromide,hia_hou,no_match,0.25,1
1825,Podophyllotoxin bromide,ld50_zhu,no_match,0.5194805194805194,2
1825,Podophyllotoxin bromide,lipophilicity_astrazeneca,no_match,0.47368421052631576,0
1825,Podophyllotoxin bromide,pgp_broccatelli,analog,0.7692307692307693,0
1825,Podophyllotoxin bromide,ppbr_az,no_match,0.47368421052631576,98
1825,Podophyllotoxin bromide,solubility_aqsoldb,analog,0.7692307692307693,-3
1825,Podophyllotoxin bromide,vdss_lombardo,no_match,0.47368421052631576,0
1594,OSI-027,ames,no_match,0.24675324675324675,1
1594,OSI-027,bbb_martins,no_match,0.23333333333333334,1
1594,OSI-027,bioavailability_ma,no_match,0.24444444444444444,1
1594,OSI-027,caco2_wang,no_match,0.24444444444444444,-4
1594,OSI-027,clearance_hepatocyte_az,no_match,0.25882352941176473,28
1594,OSI-027,clearance_microsome_az,no_match,0.25882352941176473,13
1594,OSI-027,cyp2c9_substrate_carbonmangels,no_match,0.23232323232323232,0
1594,OSI-027,cyp2c9_veith,no_match,0.26373626373626374,1
1594,OSI-027,cyp2d6_substrate_carbonmangels,no_match,0.23232323232323232,1
1594,OSI-027,cyp2d6_veith,no_match,0.26373626373626374,0
1594,OSI-027,cyp3a4_substrate_carbonmangels,no_match,0.23232323232323232,1
1594,OSI-027,cyp3a4_veith,no_match,0.26373626373626374,1
1594,OSI-027,dili,no_match,0.2,0
1594,OSI-027,half_life_obach,no_match,0.25882352941176473,7
1594,OSI-027,herg,no_match,0.24444444444444444,1
1594,OSI-027,hia_hou,no_match,0.25882352941176473,1
1594,OSI-027,ld50_zhu,no_match,0.21518987341772153,1
1594,OSI-027,lipophilicity_astrazeneca,no_match,0.2839506172839506,0
1594,OSI-027,pgp_broccatelli,no_match,0.2465753424657534,1
1594,OSI-027,ppbr_az,no_match,0.25882352941176473,98
1594,OSI-027,solubility_aqsoldb,no_match,0.24444444444444444,-5
1594,OSI-027,vdss_lombardo,no_match,0.24444444444444444,0
