input_set,model,n,spearman,pearson,rmse,mae,r2,ndcg_at_20,train_oof_spearman_gap,prediction_variance
numeric_strong_context_smiles_no_lincs,LightGBM,3387,0.8848487815113646,0.9189019203186035,1.1440339088439941,0.8684800863265991,0.8432802930813794,0.9558166245990376,0.07647243371930712,6.558382511138916
numeric_strong_context_smiles_no_lincs,XGBoost,3387,0.8787189874636347,0.9147959351539612,1.2039788961410522,0.939220130443573,0.8264264456164128,0.9200006088052284,0.047526055424395364,5.516173839569092
numeric_strong_context_smiles_no_lincs,RandomForest,3387,0.875028649790761,0.9102460741996765,1.2044110298156738,0.9092022776603699,0.8263018051517392,0.9305131072041887,0.09849724798466175,6.218050003051758
numeric_strong_context_smiles_no_lincs,LightGBM_DART,3387,0.865840666345445,0.9046120047569275,1.5354207754135132,1.2372770309448242,0.7177066183395975,0.9260273696317559,0.05369140630592961,3.6172444820404053
numeric_strong_context_smiles_no_lincs,ExtraTrees,3387,0.8587480893014909,0.8996467590332031,1.2621560096740723,0.9364711046218872,0.8092467389199449,0.9120730426726541,0.13287311846902805,6.6162638664245605
numeric_strong_context_smiles_no_lincs,FlatMLP,3387,0.8000116434183577,0.8454473614692688,1.553518295288086,1.1851859092712402,0.711012808072948,0.8709024718532781,0.1594679760173694,5.961630821228027
